Antifade,Transcript,Stack_No,Avg_Max,Std_Max,SEM_Max,Avg_Min,Std_Min,SEM_Min,Avg_Mean,Std_Mean,SEM_Mean,Norm_avg_Max,Norm_std_Max,Norm_SEM_Max,Norm_avg_Min,Norm_std_Min,Norm_SEM_Min,Norm_avg_Mean,Norm_std_Mean,Norm_SEM_Mean
n-propyl_vecta,imb-2,66,675.2857143,152.0639686,40.6408051,159.7857143,22.30273723,5.96065725,311.7115714,54.18559312,14.48170891,0.80438038,0.044581241,0.011914838,0.945385248,0.037415289,0.009999657,0.867159599,0.02979856,0.007964
n-propyl_vecta,imb-2,67,672.2857143,145.6209138,38.91882628,158.7857143,22.22672879,5.940343139,311.2562857,54.04180571,14.44328011,0.802095967,0.041789432,0.011168695,0.939346105,0.035777453,0.009561926,0.865933816,0.029938531,0.008001409
n-propyl_vecta,imb-2,68,666,145.2716289,38.82547595,158.9285714,21.65272868,5.786935158,310.8107143,53.86786297,14.39679196,0.794038484,0.038884291,0.010392264,0.940484483,0.03075167,0.008218729,0.864763552,0.030264449,0.008088514
n-propyl_vecta,imb-2,69,664.3571429,144.7154275,38.67682487,158.5,21.82711793,5.833542644,310.4084286,53.82221271,14.38459141,0.792356754,0.040197307,0.010743182,0.937548731,0.026743368,0.007147466,0.863640812,0.030458116,0.008140274
n-propyl_vecta,imb-2,70,666.2857143,146.3596353,39.11625791,158.7857143,21.8215792,5.832062357,310.0110714,53.66796311,14.34336647,0.794204858,0.043149535,0.011532198,0.939753169,0.037123192,0.00992159,0.862596711,0.030770426,0.008223742
n-propyl_vecta,imb-2,71,670.3571429,150.9190344,40.33480856,157.8571429,22.07977544,5.901068205,309.5443571,53.53648989,14.30822878,0.797574436,0.036804316,0.009836367,0.933834745,0.034582913,0.009242672,0.861327695,0.030821193,0.00823731
n-propyl_vecta,imb-2,72,667.1428571,147.6648269,39.46508502,159.1428571,21.84510909,5.838350985,309.1673571,53.42757633,14.2791204,0.795050191,0.04180358,0.011172477,0.941588409,0.030660123,0.008194263,0.86032079,0.031126073,0.008318793
n-propyl_vecta,imb-2,73,666.9285714,144.0718113,38.50481121,158.5714286,22.29423618,5.95838525,308.8113571,53.31956998,14.25025449,0.796000645,0.04411686,0.011790727,0.937686436,0.027554239,0.00736418,0.85936701,0.031371953,0.008384507
n-propyl_vecta,imb-2,74,660.2142857,137.8718349,36.84779782,157.7142857,21.17846719,5.660183443,308.361,53.17324785,14.21114826,0.789861875,0.055347581,0.014792263,0.933590986,0.031845404,0.008511042,0.858161996,0.031610388,0.008448231
n-propyl_vecta,imb-2,75,667.1428571,142.6711426,38.13046677,158.4285714,21.13951563,5.649773199,307.8761429,53.07849642,14.18582487,0.796568661,0.045700867,0.01221407,0.938212588,0.038887605,0.01039315,0.856820076,0.031535516,0.008428221
n-propyl_vecta,imb-2,76,663.6428571,147.1773431,39.33479951,157.5714286,22.44211112,5.99790649,307.5835,52.99277336,14.16291442,0.790400567,0.039530906,0.010565079,0.931720285,0.03340565,0.008928035,0.856032435,0.031685449,0.008468293
n-propyl_vecta,imb-2,77,658,146.9510646,39.27432402,158.1428571,21.11819173,5.644074149,307.2394286,52.86172454,14.12789015,0.783015092,0.037128753,0.009923077,0.936399724,0.03814501,0.010194683,0.855130861,0.032051044,0.008566002
n-propyl_vecta,imb-2,78,663.1428571,147.0493675,39.30059658,157.5714286,20.96412425,5.602897882,306.8353571,52.74440168,14.0965343,0.790036253,0.048141797,0.012866436,0.932905198,0.034498205,0.009220033,0.854037988,0.032082761,0.008574478
n-propyl_vecta,imb-2,79,660.5714286,148.325896,39.64176318,156.9285714,21.4097903,5.722007146,306.4799286,52.65095944,14.07156081,0.787163615,0.047517835,0.012699676,0.928926499,0.037864956,0.010119835,0.853074316,0.032317245,0.008637147
n-propyl_vecta,imb-2,80,661.0714286,147.2796734,39.36214842,157.6428571,22.32834398,5.967500943,306.0787143,52.5157628,14.03542799,0.78701144,0.037139643,0.009925987,0.932216992,0.031150044,0.008325199,0.851988918,0.032263268,0.008622721
n-propyl_vecta,imb-2,81,653.4285714,139.3124404,37.23281583,157.2142857,20.59192736,5.50342408,305.686,52.41734231,14.009124,0.781093453,0.054456343,0.01455407,0.931418363,0.041260686,0.011027382,0.850929644,0.032504141,0.008687097
n-propyl_vecta,imb-2,82,653.2857143,141.2022165,37.73787973,157.2142857,21.05735235,5.62781414,305.3057143,52.29706723,13.97697914,0.779170598,0.039818207,0.010641864,0.930838458,0.036973127,0.009881484,0.849907131,0.032621138,0.008718366
n-propyl_vecta,imb-2,83,656.2857143,142.6870856,38.1347277,157.8571429,20.90217929,5.586342395,304.8837143,52.15163914,13.93811184,0.783187528,0.049866139,0.013327286,0.934587498,0.031884443,0.008521476,0.848782588,0.032917039,0.008797449
n-propyl_vecta,imb-2,84,651.2142857,147.4742108,39.41414073,157.1428571,21.23080905,5.674172392,304.5352857,52.09715862,13.92355131,0.775079263,0.041705141,0.011146168,0.93035424,0.038015951,0.01016019,0.847821596,0.033077004,0.008840201
n-propyl_vecta,imb-2,85,650.9285714,149.1898451,39.87266329,157,20.29020226,5.422784654,304.1316429,51.9125433,13.87421079,0.774433815,0.044928533,0.012007656,0.930181514,0.038187222,0.010205964,0.846775221,0.033435003,0.00893588
n-propyl_vecta,imb-2,86,650.1428571,143.6512107,38.39240097,156.5,20.34604479,5.437709198,303.7967857,51.79238272,13.84209653,0.775055724,0.045279188,0.012101372,0.927044219,0.036433104,0.009737157,0.845872984,0.0334339,0.008935586
n-propyl_vecta,imb-2,87,651,140.7234057,37.60991218,157.5714286,20.8057473,5.560569863,303.4164286,51.73943178,13.82794479,0.777070032,0.04893888,0.013079466,0.933038396,0.035072912,0.00937363,0.844818196,0.033436017,0.008936151
n-propyl_vecta,imb-2,88,651.4285714,145.9186888,38.99840998,156.7857143,20.40052251,5.452268982,303.0417143,51.59298143,13.78880429,0.775838598,0.042462412,0.011348557,0.928669674,0.035474072,0.009480845,0.843832083,0.033758516,0.009022343
n-propyl_vecta,imb-2,89,649.0714286,148.6800718,39.73642062,157.2857143,21.03267996,5.621220167,302.7417857,51.50349922,13.76488916,0.772830551,0.043139119,0.011529414,0.931252984,0.035883221,0.009590194,0.843040419,0.034152662,0.009127683
n-propyl_vecta,imb-2,90,648,149.0658089,39.83951321,156.5,20.92753063,5.593117828,302.3405714,51.38383788,13.73290832,0.771118825,0.045484479,0.012156238,0.926427182,0.033539482,0.008963804,0.841956245,0.034294513,0.009165594
n-propyl_vecta,imb-2,91,645.4285714,137.2839361,36.69067527,156.7857143,21.14120501,5.650224708,302.0171429,51.374347,13.73037178,0.771267591,0.049189801,0.013146527,0.928121029,0.035722279,0.009547181,0.841024719,0.034059704,0.009102839
n-propyl_vecta,imb-2,92,649.6428571,145.8363715,38.97640976,156.4285714,21.29902232,5.692403156,301.681,51.20762156,13.68581253,0.773481197,0.040242781,0.010755336,0.925915587,0.037542985,0.010033785,0.840164597,0.034442577,0.009205166
